subject,trial,gender,subj_race,hispanic,tag,cresp,response,confid,prime,target,include,resp
41,179,Male,White,No,4,p,p,3,White,tool,1,0
41,180,Male,White,No,2,p,p,3,Black,tool,1,0
41,181,Male,White,No,4,p,p,3,White,tool,1,0
41,182,Male,White,No,4,p,p,3,White,tool,1,0
41,183,Male,White,No,4,p,p,2,White,tool,1,0
41,184,Male,White,No,3,q,q,3,White,gun,1,1
41,185,Male,White,No,4,p,p,3,White,tool,1,0
41,186,Male,White,No,4,p,p,3,White,tool,1,0
41,187,Male,White,No,3,q,q,3,White,gun,1,1
41,188,Male,White,No,3,q,q,3,White,gun,1,1
41,189,Male,White,No,3,q,q,3,White,gun,1,1
41,190,Male,White,No,3,q,q,3,White,gun,1,1
41,191,Male,White,No,3,q,q,3,White,gun,1,1
42,2,Female,NA,No,4,p,p,3,White,tool,1,0
42,3,Female,NA,No,4,p,p,3,White,tool,1,0
42,5,Female,NA,No,3,q,q,3,White,gun,1,1
42,6,Female,NA,No,4,p,p,3,White,tool,1,0
42,7,Female,NA,No,4,p,p,3,White,tool,1,0
42,8,Female,NA,No,2,p,p,3,Black,tool,1,0
42,9,Female,NA,No,1,q,q,3,Black,gun,1,1
42,10,Female,NA,No,2,p,p,3,Black,tool,1,0
42,11,Female,NA,No,4,p,p,3,White,tool,1,0
42,12,Female,NA,No,1,q,q,3,Black,gun,1,1
42,14,Female,NA,No,3,q,p,3,White,gun,1,0
42,15,Female,NA,No,2,p,p,3,Black,tool,1,0
42,16,Female,NA,No,1,q,q,3,Black,gun,1,1
42,17,Female,NA,No,2,p,p,3,Black,tool,1,0
42,18,Female,NA,No,1,q,q,3,Black,gun,1,1
42,20,Female,NA,No,4,p,p,3,White,tool,1,0
42,21,Female,NA,No,2,p,p,3,Black,tool,1,0
42,22,Female,NA,No,3,q,q,3,White,gun,1,1
42,23,Female,NA,No,3,q,q,3,White,gun,1,1
42,25,Female,NA,No,1,q,p,3,Black,gun,1,0
42,26,Female,NA,No,1,q,q,3,Black,gun,1,1
42,27,Female,NA,No,4,p,p,3,White,tool,1,0
42,28,Female,NA,No,1,q,q,3,Black,gun,1,1
42,29,Female,NA,No,1,q,q,3,Black,gun,1,1
42,30,Female,NA,No,3,q,q,3,White,gun,1,1
42,31,Female,NA,No,3,q,q,3,White,gun,1,1
42,32,Female,NA,No,4,p,p,3,White,tool,1,0
42,33,Female,NA,No,4,p,p,3,White,tool,1,0
42,34,Female,NA,No,2,p,p,3,Black,tool,1,0
42,35,Female,NA,No,1,q,q,3,Black,gun,1,1
42,36,Female,NA,No,4,p,p,3,White,tool,1,0
42,37,Female,NA,No,3,q,q,3,White,gun,1,1
42,39,Female,NA,No,4,p,p,3,White,tool,1,0
42,40,Female,NA,No,2,p,p,3,Black,tool,1,0
42,41,Female,NA,No,3,q,q,3,White,gun,1,1
42,43,Female,NA,No,2,p,p,3,Black,tool,1,0
42,44,Female,NA,No,2,p,p,3,Black,tool,1,0
42,46,Female,NA,No,4,p,p,3,White,tool,1,0
42,47,Female,NA,No,4,p,p,3,White,tool,1,0
42,48,Female,NA,No,3,q,q,3,White,gun,1,1
42,49,Female,NA,No,1,q,q,3,Black,gun,1,1
42,50,Female,NA,No,3,q,q,3,White,gun,1,1
42,51,Female,NA,No,4,p,p,3,White,tool,1,0
42,52,Female,NA,No,3,q,q,3,White,gun,1,1
42,53,Female,NA,No,1,q,q,3,Black,gun,1,1
42,54,Female,NA,No,1,q,q,3,Black,gun,1,1
42,55,Female,NA,No,4,p,p,3,White,tool,1,0
42,56,Female,NA,No,3,q,q,3,White,gun,1,1
42,57,Female,NA,No,3,q,q,3,White,gun,1,1
42,58,Female,NA,No,1,q,q,3,Black,gun,1,1
42,63,Female,NA,No,2,p,p,3,Black,tool,1,0
42,64,Female,NA,No,4,p,p,3,White,tool,1,0
42,65,Female,NA,No,2,p,p,3,Black,tool,1,0
42,66,Female,NA,No,4,p,p,3,White,tool,1,0
42,67,Female,NA,No,1,q,q,3,Black,gun,1,1
42,68,Female,NA,No,1,q,q,3,Black,gun,1,1
42,69,Female,NA,No,1,q,q,3,Black,gun,1,1
42,70,Female,NA,No,4,p,p,3,White,tool,1,0
42,71,Female,NA,No,1,q,q,3,Black,gun,1,1
42,72,Female,NA,No,2,p,p,3,Black,tool,1,0
42,73,Female,NA,No,4,p,p,3,White,tool,1,0
42,74,Female,NA,No,2,p,p,3,Black,tool,1,0
42,75,Female,NA,No,2,p,p,3,Black,tool,1,0
42,76,Female,NA,No,3,q,q,3,White,gun,1,1
42,77,Female,NA,No,3,q,q,3,White,gun,1,1
42,78,Female,NA,No,2,p,p,3,Black,tool,1,0
42,79,Female,NA,No,3,q,q,3,White,gun,1,1
42,80,Female,NA,No,4,p,p,3,White,tool,1,0
42,81,Female,NA,No,3,q,q,3,White,gun,1,1
42,82,Female,NA,No,1,q,q,3,Black,gun,1,1
42,83,Female,NA,No,2,p,p,3,Black,tool,1,0
42,84,Female,NA,No,3,q,q,3,White,gun,1,1
42,85,Female,NA,No,3,q,q,3,White,gun,1,1
42,86,Female,NA,No,1,q,q,3,Black,gun,1,1
42,87,Female,NA,No,2,p,p,3,Black,tool,1,0
42,88,Female,NA,No,3,q,q,3,White,gun,1,1
42,89,Female,NA,No,3,q,q,3,White,gun,1,1
42,91,Female,NA,No,1,q,q,3,Black,gun,1,1
42,92,Female,NA,No,3,q,q,3,White,gun,1,1
42,93,Female,NA,No,4,p,p,3,White,tool,1,0
42,94,Female,NA,No,3,q,q,3,White,gun,1,1
42,95,Female,NA,No,4,p,p,3,White,tool,1,0
42,96,Female,NA,No,3,q,q,3,White,gun,1,1
42,97,Female,NA,No,2,p,p,3,Black,tool,1,0
42,98,Female,NA,No,3,q,q,3,White,gun,1,1
42,99,Female,NA,No,2,p,p,3,Black,tool,1,0
42,100,Female,NA,No,4,p,p,3,White,tool,1,0
42,101,Female,NA,No,4,p,p,3,White,tool,1,0
42,102,Female,NA,No,1,q,q,3,Black,gun,1,1
42,104,Female,NA,No,3,q,q,3,White,gun,1,1
42,105,Female,NA,No,2,p,p,3,Black,tool,1,0
42,106,Female,NA,No,2,p,p,3,Black,tool,1,0
42,107,Female,NA,No,4,p,p,3,White,tool,1,0
42,108,Female,NA,No,1,q,q,3,Black,gun,1,1
42,109,Female,NA,No,1,q,q,3,Black,gun,1,1
42,110,Female,NA,No,1,q,q,3,Black,gun,1,1
42,111,Female,NA,No,1,q,q,3,Black,gun,1,1
42,112,Female,NA,No,2,p,p,3,Black,tool,1,0
42,113,Female,NA,No,3,q,q,3,White,gun,1,1
42,114,Female,NA,No,2,p,p,3,Black,tool,1,0
42,115,Female,NA,No,1,q,q,3,Black,gun,1,1
42,116,Female,NA,No,1,q,q,3,Black,gun,1,1
42,117,Female,NA,No,4,p,p,3,White,tool,1,0
42,118,Female,NA,No,4,p,p,3,White,tool,1,0
42,119,Female,NA,No,2,p,p,3,Black,tool,1,0
42,120,Female,NA,No,2,p,p,3,Black,tool,1,0
42,121,Female,NA,No,2,p,p,3,Black,tool,1,0
42,122,Female,NA,No,3,q,q,3,White,gun,1,1
42,124,Female,NA,No,3,q,q,3,White,gun,1,1
42,125,Female,NA,No,1,q,q,3,Black,gun,1,1
42,126,Female,NA,No,1,q,q,3,Black,gun,1,1
42,128,Female,NA,No,1,q,q,3,Black,gun,1,1
42,129,Female,NA,No,2,p,p,3,Black,tool,1,0
42,130,Female,NA,No,2,p,p,3,Black,tool,1,0
42,131,Female,NA,No,4,p,p,3,White,tool,1,0
42,133,Female,NA,No,4,p,p,3,White,tool,1,0
42,136,Female,NA,No,4,p,p,3,White,tool,1,0
42,137,Female,NA,No,1,q,q,3,Black,gun,1,1
42,138,Female,NA,No,3,q,q,3,White,gun,1,1
42,139,Female,NA,No,2,p,p,3,Black,tool,1,0
42,140,Female,NA,No,2,p,p,3,Black,tool,1,0
42,141,Female,NA,No,4,p,p,3,White,tool,1,0
42,142,Female,NA,No,1,q,p,1,Black,gun,1,0
42,143,Female,NA,No,1,q,q,1,Black,gun,1,1
42,144,Female,NA,No,2,p,p,3,Black,tool,1,0
42,145,Female,NA,No,1,q,q,3,Black,gun,1,1
42,146,Female,NA,No,2,p,p,3,Black,tool,1,0
42,147,Female,NA,No,4,p,p,3,White,tool,1,0
42,148,Female,NA,No,4,p,p,3,White,tool,1,0
42,149,Female,NA,No,3,q,q,3,White,gun,1,1
42,150,Female,NA,No,4,p,p,3,White,tool,1,0
42,151,Female,NA,No,3,q,q,3,White,gun,1,1
42,152,Female,NA,No,3,q,q,3,White,gun,1,1
42,153,Female,NA,No,1,q,q,3,Black,gun,1,1
42,154,Female,NA,No,4,p,p,3,White,tool,1,0
42,155,Female,NA,No,1,q,q,3,Black,gun,1,1
42,156,Female,NA,No,2,p,p,3,Black,tool,1,0
42,157,Female,NA,No,1,q,q,3,Black,gun,1,1
42,158,Female,NA,No,2,p,p,3,Black,tool,1,0
42,159,Female,NA,No,2,p,p,3,Black,tool,1,0
42,160,Female,NA,No,4,p,p,3,White,tool,1,0
42,161,Female,NA,No,3,q,q,3,White,gun,1,1
42,163,Female,NA,No,4,p,p,3,White,tool,1,0
42,164,Female,NA,No,2,p,p,3,Black,tool,1,0
42,165,Female,NA,No,3,q,q,3,White,gun,1,1
42,166,Female,NA,No,2,p,p,3,Black,tool,1,0
42,167,Female,NA,No,4,p,p,3,White,tool,1,0
42,168,Female,NA,No,1,q,q,3,Black,gun,1,1
42,169,Female,NA,No,3,q,q,3,White,gun,1,1
42,170,Female,NA,No,1,q,q,3,Black,gun,1,1
42,171,Female,NA,No,4,p,p,3,White,tool,1,0
42,172,Female,NA,No,4,p,p,3,White,tool,1,0
42,173,Female,NA,No,2,p,p,3,Black,tool,1,0
42,174,Female,NA,No,1,q,q,3,Black,gun,1,1
42,175,Female,NA,No,3,q,q,3,White,gun,1,1
42,176,Female,NA,No,2,p,p,3,Black,tool,1,0
42,177,Female,NA,No,2,p,p,3,Black,tool,1,0
42,178,Female,NA,No,2,p,p,3,Black,tool,1,0
42,179,Female,NA,No,2,p,p,3,Black,tool,1,0
42,180,Female,NA,No,1,q,q,3,Black,gun,1,1
42,181,Female,NA,No,3,q,q,3,White,gun,1,1
42,182,Female,NA,No,2,p,p,3,Black,tool,1,0
42,183,Female,NA,No,3,q,q,3,White,gun,1,1
42,184,Female,NA,No,4,p,p,3,White,tool,1,0
42,185,Female,NA,No,3,q,q,3,White,gun,1,1
42,187,Female,NA,No,3,q,q,3,White,gun,1,1
42,188,Female,NA,No,2,p,p,3,Black,tool,1,0
42,189,Female,NA,No,3,q,q,3,White,gun,1,1
42,190,Female,NA,No,3,q,q,3,White,gun,1,1
42,191,Female,NA,No,3,q,q,3,White,gun,1,1
43,3,Male,White,No,1,q,q,3,Black,gun,1,1
43,4,Male,White,No,3,q,q,3,White,gun,1,1
43,5,Male,White,No,3,q,q,3,White,gun,1,1
43,6,Male,White,No,4,p,p,3,White,tool,1,0
43,7,Male,White,No,1,q,q,3,Black,gun,1,1
43,8,Male,White,No,3,q,q,3,White,gun,1,1
43,9,Male,White,No,3,q,q,3,White,gun,1,1
43,10,Male,White,No,1,q,q,3,Black,gun,1,1
43,11,Male,White,No,4,p,q,3,White,tool,1,1
43,12,Male,White,No,3,q,q,3,White,gun,1,1
43,13,Male,White,No,1,q,q,3,Black,gun,1,1
43,14,Male,White,No,2,p,p,3,Black,tool,1,0
43,15,Male,White,No,4,p,p,3,White,tool,1,0
43,16,Male,White,No,1,q,q,3,Black,gun,1,1
43,17,Male,White,No,3,q,q,3,White,gun,1,1
43,18,Male,White,No,1,q,q,3,Black,gun,1,1
43,19,Male,White,No,3,q,q,3,White,gun,1,1
43,20,Male,White,No,1,q,q,3,Black,gun,1,1
43,21,Male,White,No,1,q,q,3,Black,gun,1,1
43,22,Male,White,No,2,p,p,3,Black,tool,1,0
43,23,Male,White,No,2,p,p,3,Black,tool,1,0
43,24,Male,White,No,4,p,p,3,White,tool,1,0
43,25,Male,White,No,3,q,q,3,White,gun,1,1
43,26,Male,White,No,1,q,q,3,Black,gun,1,1
43,27,Male,White,No,2,p,p,3,Black,tool,1,0
43,28,Male,White,No,2,p,p,3,Black,tool,1,0
43,29,Male,White,No,4,p,p,3,White,tool,1,0
43,30,Male,White,No,1,q,q,3,Black,gun,1,1
43,31,Male,White,No,4,p,p,3,White,tool,1,0
43,32,Male,White,No,3,q,q,3,White,gun,1,1
43,33,Male,White,No,1,q,q,3,Black,gun,1,1
43,34,Male,White,No,2,p,p,3,Black,tool,1,0
43,35,Male,White,No,2,p,p,3,Black,tool,1,0
43,36,Male,White,No,3,q,q,3,White,gun,1,1
43,37,Male,White,No,4,p,p,3,White,tool,1,0
43,38,Male,White,No,3,q,q,3,White,gun,1,1
43,39,Male,White,No,2,p,p,3,Black,tool,1,0
43,40,Male,White,No,3,q,q,3,White,gun,1,1
43,41,Male,White,No,4,p,p,3,White,tool,1,0
43,42,Male,White,No,3,q,q,3,White,gun,1,1
43,43,Male,White,No,1,q,q,3,Black,gun,1,1
43,44,Male,White,No,3,q,q,3,White,gun,1,1
43,45,Male,White,No,2,p,p,3,Black,tool,1,0
43,46,Male,White,No,3,q,q,3,White,gun,1,1
43,47,Male,White,No,3,q,q,3,White,gun,1,1
43,48,Male,White,No,2,p,p,3,Black,tool,1,0
43,49,Male,White,No,1,q,q,3,Black,gun,1,1
43,50,Male,White,No,1,q,q,3,Black,gun,1,1
43,51,Male,White,No,4,p,p,3,White,tool,1,0
43,52,Male,White,No,3,q,q,3,White,gun,1,1
43,53,Male,White,No,4,p,p,3,White,tool,1,0
43,54,Male,White,No,4,p,p,3,White,tool,1,0
43,55,Male,White,No,4,p,p,3,White,tool,1,0
43,56,Male,White,No,3,q,q,3,White,gun,1,1
43,57,Male,White,No,4,p,p,3,White,tool,1,0
43,58,Male,White,No,1,q,q,3,Black,gun,1,1
43,59,Male,White,No,3,q,q,3,White,gun,1,1
43,60,Male,White,No,1,q,q,3,Black,gun,1,1
43,61,Male,White,No,2,p,p,3,Black,tool,1,0
43,62,Male,White,No,2,p,p,3,Black,tool,1,0
43,64,Male,White,No,1,q,q,3,Black,gun,1,1
43,65,Male,White,No,4,p,p,3,White,tool,1,0
43,66,Male,White,No,2,p,p,3,Black,tool,1,0
43,67,Male,White,No,1,q,q,3,Black,gun,1,1
43,68,Male,White,No,2,p,p,3,Black,tool,1,0
43,69,Male,White,No,3,q,q,3,White,gun,1,1
43,70,Male,White,No,4,p,p,3,White,tool,1,0
43,72,Male,White,No,1,q,q,3,Black,gun,1,1
43,73,Male,White,No,3,q,q,3,White,gun,1,1
43,74,Male,White,No,2,p,p,3,Black,tool,1,0
43,75,Male,White,No,3,q,q,3,White,gun,1,1
43,76,Male,White,No,3,q,q,3,White,gun,1,1
43,78,Male,White,No,3,q,q,3,White,gun,1,1
43,79,Male,White,No,1,q,q,3,Black,gun,1,1
43,80,Male,White,No,1,q,q,3,Black,gun,1,1
43,81,Male,White,No,4,p,p,3,White,tool,1,0
43,82,Male,White,No,3,q,q,3,White,gun,1,1
43,83,Male,White,No,1,q,q,3,Black,gun,1,1
43,84,Male,White,No,3,q,q,3,White,gun,1,1
43,85,Male,White,No,1,q,q,3,Black,gun,1,1
43,86,Male,White,No,3,q,q,3,White,gun,1,1
43,87,Male,White,No,4,p,p,3,White,tool,1,0
43,88,Male,White,No,1,q,q,3,Black,gun,1,1
43,89,Male,White,No,2,p,p,3,Black,tool,1,0
43,90,Male,White,No,2,p,p,3,Black,tool,1,0
43,91,Male,White,No,4,p,p,3,White,tool,1,0
43,92,Male,White,No,4,p,p,3,White,tool,1,0
43,93,Male,White,No,3,q,q,3,White,gun,1,1
43,94,Male,White,No,2,p,p,3,Black,tool,1,0
43,95,Male,White,No,4,p,p,3,White,tool,1,0
43,96,Male,White,No,1,q,q,3,Black,gun,1,1
43,97,Male,White,No,2,p,p,3,Black,tool,1,0
43,98,Male,White,No,3,q,q,3,White,gun,1,1
43,99,Male,White,No,2,p,p,3,Black,tool,1,0
43,100,Male,White,No,4,p,p,3,White,tool,1,0
43,101,Male,White,No,2,p,p,3,Black,tool,1,0
43,102,Male,White,No,1,q,q,3,Black,gun,1,1
43,103,Male,White,No,4,p,p,3,White,tool,1,0
43,104,Male,White,No,3,q,q,3,White,gun,1,1
43,105,Male,White,No,2,p,p,3,Black,tool,1,0
43,106,Male,White,No,2,p,p,3,Black,tool,1,0
43,107,Male,White,No,2,p,p,3,Black,tool,1,0
43,108,Male,White,No,1,q,q,3,Black,gun,1,1
43,109,Male,White,No,1,q,q,3,Black,gun,1,1
43,110,Male,White,No,1,q,q,3,Black,gun,1,1
43,111,Male,White,No,2,p,p,3,Black,tool,1,0
43,112,Male,White,No,4,p,p,3,White,tool,1,0
43,114,Male,White,No,4,p,p,3,White,tool,1,0
43,115,Male,White,No,3,q,q,3,White,gun,1,1
43,116,Male,White,No,1,q,q,3,Black,gun,1,1
43,117,Male,White,No,4,p,p,3,White,tool,1,0
43,118,Male,White,No,1,q,q,3,Black,gun,1,1
43,119,Male,White,No,2,p,p,3,Black,tool,1,0
43,120,Male,White,No,1,q,q,3,Black,gun,1,1
43,121,Male,White,No,1,q,q,3,Black,gun,1,1
43,123,Male,White,No,1,q,q,3,Black,gun,1,1
43,124,Male,White,No,3,q,q,3,White,gun,1,1
43,125,Male,White,No,3,q,q,3,White,gun,1,1
43,126,Male,White,No,4,p,p,3,White,tool,1,0
43,127,Male,White,No,4,p,p,3,White,tool,1,0
43,128,Male,White,No,2,p,p,3,Black,tool,1,0
43,129,Male,White,No,4,p,p,3,White,tool,1,0
43,130,Male,White,No,1,q,q,3,Black,gun,1,1
43,131,Male,White,No,4,p,p,3,White,tool,1,0
43,132,Male,White,No,3,q,q,3,White,gun,1,1
43,133,Male,White,No,4,p,p,3,White,tool,1,0
43,134,Male,White,No,2,p,p,3,Black,tool,1,0
43,136,Male,White,No,3,q,q,3,White,gun,1,1
43,137,Male,White,No,4,p,p,3,White,tool,1,0
43,138,Male,White,No,1,q,q,3,Black,gun,1,1
43,140,Male,White,No,2,p,p,3,Black,tool,1,0
43,141,Male,White,No,4,p,p,3,White,tool,1,0
43,142,Male,White,No,1,q,q,3,Black,gun,1,1
43,143,Male,White,No,3,q,q,3,White,gun,1,1
43,144,Male,White,No,3,q,q,3,White,gun,1,1
43,145,Male,White,No,2,p,p,3,Black,tool,1,0
43,146,Male,White,No,4,p,p,3,White,tool,1,0
43,147,Male,White,No,4,p,p,3,White,tool,1,0
43,148,Male,White,No,4,p,p,3,White,tool,1,0
43,149,Male,White,No,1,q,q,3,Black,gun,1,1
43,150,Male,White,No,3,q,q,3,White,gun,1,1
43,151,Male,White,No,2,p,p,3,Black,tool,1,0
43,152,Male,White,No,1,q,q,3,Black,gun,1,1
43,153,Male,White,No,4,p,p,3,White,tool,1,0
43,154,Male,White,No,4,p,p,3,White,tool,1,0
43,155,Male,White,No,4,p,p,3,White,tool,1,0
43,157,Male,White,No,3,q,q,3,White,gun,1,1
43,158,Male,White,No,4,p,p,3,White,tool,1,0
43,159,Male,White,No,2,p,p,3,Black,tool,1,0
43,160,Male,White,No,4,p,p,3,White,tool,1,0
43,161,Male,White,No,2,p,p,3,Black,tool,1,0
43,162,Male,White,No,4,p,p,3,White,tool,1,0
43,164,Male,White,No,4,p,p,3,White,tool,1,0
43,165,Male,White,No,4,p,p,3,White,tool,1,0
43,166,Male,White,No,4,p,p,3,White,tool,1,0
43,167,Male,White,No,1,q,q,3,Black,gun,1,1
43,169,Male,White,No,2,p,p,3,Black,tool,1,0
43,170,Male,White,No,3,q,q,3,White,gun,1,1
43,171,Male,White,No,3,q,q,3,White,gun,1,1
43,172,Male,White,No,4,p,p,3,White,tool,1,0
43,173,Male,White,No,2,p,p,3,Black,tool,1,0
43,174,Male,White,No,2,p,p,3,Black,tool,1,0
43,175,Male,White,No,2,p,p,3,Black,tool,1,0
43,176,Male,White,No,3,q,q,3,White,gun,1,1
43,177,Male,White,No,2,p,p,3,Black,tool,1,0
43,178,Male,White,No,3,q,q,3,White,gun,1,1
43,179,Male,White,No,2,p,p,3,Black,tool,1,0
43,180,Male,White,No,1,q,q,3,Black,gun,1,1
43,181,Male,White,No,1,q,q,3,Black,gun,1,1
43,182,Male,White,No,2,p,p,3,Black,tool,1,0
43,183,Male,White,No,2,p,p,3,Black,tool,1,0
43,184,Male,White,No,1,q,q,3,Black,gun,1,1
43,186,Male,White,No,3,q,q,3,White,gun,1,1
43,187,Male,White,No,2,p,p,3,Black,tool,1,0
43,188,Male,White,No,1,q,q,3,Black,gun,1,1
43,189,Male,White,No,2,p,p,3,Black,tool,1,0
43,190,Male,White,No,1,q,q,3,Black,gun,1,1
43,191,Male,White,No,1,q,q,3,Black,gun,1,1
44,2,Female,Black,No,1,q,q,3,Black,gun,1,1
44,3,Female,Black,No,1,q,q,3,Black,gun,1,1
44,4,Female,Black,No,3,q,q,3,White,gun,1,1
44,5,Female,Black,No,3,q,q,3,White,gun,1,1
44,6,Female,Black,No,1,q,q,3,Black,gun,1,1
44,7,Female,Black,No,3,q,q,3,White,gun,1,1
44,8,Female,Black,No,4,p,p,3,White,tool,1,0
44,9,Female,Black,No,4,p,p,3,White,tool,1,0
44,10,Female,Black,No,2,p,p,3,Black,tool,1,0
44,11,Female,Black,No,3,q,q,3,White,gun,1,1
44,12,Female,Black,No,4,p,p,3,White,tool,1,0
44,13,Female,Black,No,3,q,q,3,White,gun,1,1
44,14,Female,Black,No,4,p,p,3,White,tool,1,0
44,15,Female,Black,No,4,p,p,3,White,tool,1,0
44,16,Female,Black,No,3,q,q,3,White,gun,1,1
44,17,Female,Black,No,3,q,q,3,White,gun,1,1
44,18,Female,Black,No,1,q,q,3,Black,gun,1,1
44,19,Female,Black,No,3,q,q,3,White,gun,1,1
44,20,Female,Black,No,3,q,q,3,White,gun,1,1
44,21,Female,Black,No,4,p,p,3,White,tool,1,0
44,22,Female,Black,No,1,q,q,3,Black,gun,1,1
44,23,Female,Black,No,4,p,p,3,White,tool,1,0
44,24,Female,Black,No,3,q,q,3,White,gun,1,1
44,25,Female,Black,No,2,p,p,3,Black,tool,1,0
44,26,Female,Black,No,3,q,q,3,White,gun,1,1
44,27,Female,Black,No,3,q,q,3,White,gun,1,1
44,28,Female,Black,No,1,q,q,3,Black,gun,1,1
44,29,Female,Black,No,2,p,p,3,Black,tool,1,0
44,30,Female,Black,No,1,q,q,3,Black,gun,1,1
44,31,Female,Black,No,2,p,p,3,Black,tool,1,0
44,32,Female,Black,No,3,q,q,3,White,gun,1,1
44,33,Female,Black,No,2,p,p,3,Black,tool,1,0
44,34,Female,Black,No,3,q,p,1,White,gun,1,0
44,35,Female,Black,No,3,q,q,3,White,gun,1,1
44,36,Female,Black,No,1,q,q,3,Black,gun,1,1
44,37,Female,Black,No,4,p,p,3,White,tool,1,0
44,38,Female,Black,No,2,p,p,3,Black,tool,1,0
44,39,Female,Black,No,4,p,p,3,White,tool,1,0
44,40,Female,Black,No,3,q,q,3,White,gun,1,1
44,41,Female,Black,No,1,q,q,3,Black,gun,1,1
44,42,Female,Black,No,4,p,p,3,White,tool,1,0
44,43,Female,Black,No,3,q,q,3,White,gun,1,1
44,44,Female,Black,No,1,q,q,3,Black,gun,1,1
44,45,Female,Black,No,2,p,p,3,Black,tool,1,0
44,46,Female,Black,No,4,p,p,3,White,tool,1,0
44,47,Female,Black,No,3,q,q,3,White,gun,1,1
44,48,Female,Black,No,4,p,p,3,White,tool,1,0
44,49,Female,Black,No,2,p,p,3,Black,tool,1,0
44,50,Female,Black,No,4,p,p,3,White,tool,1,0
44,51,Female,Black,No,1,q,q,3,Black,gun,1,1
44,52,Female,Black,No,3,q,q,3,White,gun,1,1
44,53,Female,Black,No,1,q,q,3,Black,gun,1,1
44,54,Female,Black,No,4,p,p,3,White,tool,1,0
44,55,Female,Black,No,4,p,p,3,White,tool,1,0
44,56,Female,Black,No,1,q,q,3,Black,gun,1,1
44,57,Female,Black,No,3,q,q,3,White,gun,1,1
44,58,Female,Black,No,1,q,q,3,Black,gun,1,1
44,59,Female,Black,No,1,q,q,3,Black,gun,1,1
44,60,Female,Black,No,1,q,q,3,Black,gun,1,1
44,61,Female,Black,No,3,q,q,3,White,gun,1,1
44,62,Female,Black,No,2,p,p,3,Black,tool,1,0
44,63,Female,Black,No,4,p,p,3,White,tool,1,0
44,64,Female,Black,No,4,p,p,3,White,tool,1,0
44,65,Female,Black,No,4,p,p,3,White,tool,1,0
44,66,Female,Black,No,2,p,p,3,Black,tool,1,0
44,67,Female,Black,No,2,p,p,3,Black,tool,1,0
44,68,Female,Black,No,4,p,p,3,White,tool,1,0
44,69,Female,Black,No,1,q,q,3,Black,gun,1,1
44,70,Female,Black,No,1,q,q,3,Black,gun,1,1
44,71,Female,Black,No,2,p,p,3,Black,tool,1,0
44,72,Female,Black,No,3,q,q,3,White,gun,1,1
44,73,Female,Black,No,2,p,p,3,Black,tool,1,0
44,74,Female,Black,No,1,q,q,3,Black,gun,1,1
44,75,Female,Black,No,4,p,p,3,White,tool,1,0
44,76,Female,Black,No,3,q,q,3,White,gun,1,1
44,77,Female,Black,No,3,q,q,3,White,gun,1,1
44,78,Female,Black,No,3,q,q,3,White,gun,1,1
44,79,Female,Black,No,4,p,p,3,White,tool,1,0
44,80,Female,Black,No,2,p,p,3,Black,tool,1,0
44,81,Female,Black,No,1,q,q,3,Black,gun,1,1
44,82,Female,Black,No,4,p,p,3,White,tool,1,0
44,83,Female,Black,No,1,q,q,3,Black,gun,1,1
44,84,Female,Black,No,4,p,p,3,White,tool,1,0
44,85,Female,Black,No,4,p,p,3,White,tool,1,0
44,86,Female,Black,No,1,q,q,3,Black,gun,1,1
44,87,Female,Black,No,1,q,q,3,Black,gun,1,1
44,88,Female,Black,No,2,p,p,3,Black,tool,1,0
44,89,Female,Black,No,1,q,q,3,Black,gun,1,1
44,90,Female,Black,No,2,p,p,3,Black,tool,1,0
44,91,Female,Black,No,3,q,q,3,White,gun,1,1
44,92,Female,Black,No,4,p,p,3,White,tool,1,0
44,93,Female,Black,No,4,p,p,3,White,tool,1,0
44,94,Female,Black,No,4,p,p,3,White,tool,1,0
44,95,Female,Black,No,4,p,p,3,White,tool,1,0
44,96,Female,Black,No,3,q,q,3,White,gun,1,1
44,97,Female,Black,No,3,q,q,3,White,gun,1,1
44,98,Female,Black,No,1,q,q,3,Black,gun,1,1
44,99,Female,Black,No,4,p,p,3,White,tool,1,0
44,100,Female,Black,No,4,p,p,3,White,tool,1,0
44,101,Female,Black,No,4,p,p,3,White,tool,1,0
44,102,Female,Black,No,1,q,q,3,Black,gun,1,1
44,103,Female,Black,No,2,p,p,3,Black,tool,1,0
44,104,Female,Black,No,1,q,q,3,Black,gun,1,1
44,105,Female,Black,No,4,p,p,3,White,tool,1,0
44,106,Female,Black,No,1,q,q,3,Black,gun,1,1
44,107,Female,Black,No,2,p,p,3,Black,tool,1,0
44,108,Female,Black,No,1,q,q,3,Black,gun,1,1
44,109,Female,Black,No,1,q,q,3,Black,gun,1,1
44,110,Female,Black,No,1,q,q,3,Black,gun,1,1
44,111,Female,Black,No,2,p,p,3,Black,tool,1,0
44,112,Female,Black,No,3,q,q,3,White,gun,1,1
44,113,Female,Black,No,4,p,p,3,White,tool,1,0
44,114,Female,Black,No,3,q,q,3,White,gun,1,1
44,115,Female,Black,No,2,p,p,3,Black,tool,1,0
44,116,Female,Black,No,3,q,q,3,White,gun,1,1
44,117,Female,Black,No,2,p,p,3,Black,tool,1,0
44,118,Female,Black,No,3,q,q,3,White,gun,1,1
44,119,Female,Black,No,3,q,q,3,White,gun,1,1
44,120,Female,Black,No,4,p,p,3,White,tool,1,0
